Txn_id,Merch_id,Trans_date,Amount,Card_num,Business_unit
DO50IYTT99487211673802458503,99997,2015-01-16,$8727.94,3540000430832636,1001
GE39AM2642684514436065,99998,2015-01-22,$7606.69,3540000430832627,1003
ME03841616775128851673,100000,2015-05-25,$3880.71,3540000430832602,1005
EE330411866171442988,99996,2015-01-03,$7317.63,3540000430832659,1003
RO82RQDQVN2M38TBPMHTHFVI,99997,2015-05-26,$995.71,3540000430832611,1002
DE90043895051022483612,99997,2015-04-23,$2991.61,3540000430832646,1002
BR4548089522377609169216495ZB,99997,2015-01-08,$1019.09,3540000430832609,1000
EE392589911864959274,99998,2015-04-20,$3172.93,3540000430832611,1002
DO26Q1RH11557471420137207396,99998,2015-01-04,$7404.43,3540000430832626,1003
IT14R5910814571XUCXDXD1QSXW,99994,2015-01-28,$7012.95,3540000430832641,1004
CR8838089442283107435,99998,2015-01-10,$5507.31,3540000430832624,1000
KZ51724X3TSMC28OQEKJ,99997,2015-02-10,$8216.32,3540000430832618,1005
AZ08JSASYEFJ0JU0JGPYLTSVFBCO,99993,2015-05-06,$8228.07,3540000430832604,1004
PL39291084490293952578932413,99994,2015-01-23,$2820.80,3540000430832653,1003
